56821300,160
56821479,188
56821824,69
56822044,67
56822232,83
56822360,85
56822471,66
56822633,89
56823008,160
56823225,82
56823494,160
56823742,160
56823773,160
56823780,70
56892565,164
56892669,160
56892780,77
56893128,73
56893496,8
56893681,65
56893820,73
56894008,76
56894715,13
56939608,160
56939752,89
56939959,84
56940370,8
56940548,8
56940744,164
56940815,160
56940966,160
56941074,89
56941258,84
56985156,162
56985402,162
56985435,162
56985467,162
56985498,162
56985530,162
56985562,162
56985594,162
56985626,162
56985658,162
56985690,162
56985721,162
56985755,162
56985786,162
56985818,162
56985850,162
56985882,162
56985914,162
56985946,162
56985977,162
56986010,162
56986042,162
56986073,162
56986106,162
56986138,162
56986169,162
56986201,162
56986233,162
56986265,162
56986297,162
57154944,162
57155192,162
57155223,162
57155256,162
57155266,67
57156780,162
57157025,162
57157057,162
57157089,162
57157121,162
57157153,162
57157184,162
57157211,86
57157549,32
57158138,8
57158332,8
57158700,32
57158897,72
57158972,85
57159125,72
57159494,13
57285457,91
57361136,70
57361319,68
57361566,66
57361687,78
57361838,74
57362082,13
57373598,104
57373808,105
57374009,104
57376439,164
57376544,160
57377078,83
57377196,84
57377308,69
57377520,65
57377714,77
57378343,144
57378590,144
57378622,144
57378737,8
57378880,8
57379018,8
57379151,8
57379282,8
57379412,8
57379741,83
57379853,84
57379994,69
57380221,65
57380390,77
57380599,75
57380775,79
57380987,83
57381105,84
57381269,89
57381408,65
57381625,68
57381767,79
57382050,84
57382165,65
57382393,50
57382535,50
57382723,56
57383272,13
57471269,82
57471445,84
57471732,81
57472041,8
57472208,8
57472369,8
57472490,8
57472599,164
57472632,160
57472937,82
57473110,84
57473320,81
57473452,75
57473626,74
57473771,85
57473892,84
57474030,72
57474932,160
57475112,189
57475462,68
57475575,66
57475761,89
57476603,32
57476954,71
57477036,72
57477550,74
57477697,67
57477773,78
57477924,74
57478100,32
57478279,74
57478423,78
57478533,82
57478630,72
57478759,83
57478939,68
57479171,70
57479353,84
57479434,73
57479625,77
57479820,32
57480500,74
57480636,82
57480754,74
57481096,73
57481575,82
57481686,74
57481867,32
57482049,89
57482160,84
57482282,32
57482452,74
57482633,78
57482669,82
57482805,72
57482897,83
57483103,68
57483291,70
57483456,84
57483571,78
57483857,13
57484451,70
57484607,32
57484884,68
57485057,32
57486512,76
57486792,72
57486866,69
57486979,85
57487172,74
57487328,86
57487565,13
57488416,70
57488610,71
57488923,8
57489062,8
57489312,71
57489486,66
57489562,73
57489672,84
57490217,73
57490430,77
57491042,32
57492098,65
57493555,66
57493710,74
57494029,13
57495472,66
57495624,32
57497012,8
57497173,8
57498627,78
57498770,70
57498967,86
57499042,32
57499231,76
57499400,70
57499510,75
57499652,77
57499792,73
57499905,84
57500004,32
57500164,85
57500320,74
57500578,13
57500831,66
57501007,32
57501129,67
57501238,72
57501346,70
