59410061,164
59410186,9
59424363,161
59424588,67
59425372,78
59425627,84
59425899,71
59426043,70
59426268,89
59426491,74
59426659,68
59426851,70
59427043,32
59427651,161
59427884,70
59428363,89
59428515,70
59428827,67
59429079,78
59429211,70
59429451,67
59429739,66
59430091,90
59430316,32
59430955,161
59431155,70
59431699,89
59432200,76
59432587,72
59432875,84
59433035,84
59433380,68
59434163,89
59434339,70
59437791,161
59438056,90
59438697,161
59438900,191
59439275,32
59439447,67
59439744,75
59440088,69
59440447,85
59441120,8
59441573,73
59441823,70
59442073,78
59442292,84
59442729,75
59442979,77
59445167,32
59445761,82
59445933,69
59446355,72
59446620,67
59446823,70
59447245,32
59447949,161
59448449,161
59448496,161
59448527,161
59448558,161
59448589,161
59448621,161
59448652,161
59448683,161
59448714,161
59448761,161
59448792,161
59448824,161
59448839,71
59449542,74
59449808,72
59450074,78
59450308,70
59450636,75
59450777,70
59452397,161
59452585,191
59452976,32
59453226,71
59453476,72
59453819,66
59454101,67
59454366,74
59454679,84
59454929,76
59455554,66
59455835,89
59456165,90
59456509,190
59456837,67
59457259,77
59458306,32
59458587,82
59458774,32
59459009,82
59459212,74
59459759,85
59459962,74
59460150,72
59460365,78
59460550,84
59461228,32
59461462,67
59461728,75
59461914,69
59462273,73
59462414,70
59462648,78
59462789,84
59463132,75
59463273,84
59463742,81
59464289,161
59464523,191
59464929,32
59465133,67
59465383,74
59465695,85
59465977,75
59466164,70
59466414,67
59466930,89
59467211,83
59467617,219
59468258,32
59468758,67
59468946,32
59469055,82
59469305,74
59469696,76
59469899,84
59470149,82
59470461,67
59470743,74
59470993,86
59471399,32
59472169,88
59472450,84
59472731,67
59472965,78
59473279,66
59473935,32
59474544,66
59474779,32
59475122,85
59475841,70
59476076,72
59476185,70
59476373,89
59476685,78
59477013,66
59477263,72
59477576,69
59477920,190
59479013,161
59479170,191
59479514,32
59479842,88
59480092,78
59480248,74
59480451,32
59480670,90
59480951,32
59481686,67
59481889,70
59482201,86
59482561,32
59485082,68
59485270,83
59485551,71
59485785,74
59485973,75
59486207,89
59486395,90
59486757,190
59487023,32
59488101,222
59488538,78
59488694,74
59488898,32
59489195,80
59489445,70
59489898,76
59490023,70
59490318,89
59490709,66
59490990,84
59492162,161
59492428,191
59492818,32
59493037,188
59493490,84
59493928,80
59494205,32
59494439,71
59494643,74
59495065,86
59495299,74
59495658,79
59496377,66
59497549,32
59498221,66
59498471,32
59498643,71
59498846,74
59499362,76
59499690,67
59500315,82
59500534,70
59501034,80
59501378,74
59501659,82
59501925,32
59503269,66
59503644,80
59504034,68
59504575,89
59505028,84
59506325,32
59506638,66
59506794,32
59507231,188
59507513,70
59507794,75
59507950,75
59508638,32
59509091,80
59509419,70
59509591,32
59509935,76
59510154,70
59510419,89
59510575,89
59510825,83
59511138,81
59511325,32
59511669,76
59512091,8
59513263,78
59513420,84
59513841,67
59514138,78
59515560,32
59515935,71
59516248,74
59516421,82
59516640,70
59516973,80
59517254,83
59517488,68
59517660,70
59517879,84
59518113,78
59518317,32
59519676,66
59520020,86
59520270,84
59520790,89
59520915,89
59521259,74
59521946,32
59522462,86
59522680,74
59522868,84
59523321,32
59524149,80
59524556,89
59525040,66
59525681,8
59526025,70
59526433,89
59526698,66
59526933,84
59528042,32
59528542,71
59528792,72
59528917,84
59529308,76
59529683,86
59529902,84
59530136,78
59530386,70
59530949,191
59531699,78
59531855,84
59532339,86
59534371,8
59534652,8
59534949,8
59535465,220
59536776,78
59536994,84
59537401,86
59537713,83
59538932,191
59540604,13
59541807,161
59542042,86
59542479,74
59542808,66
59544918,32
59546418,74
59546684,78
59547043,68
59547281,84
59547562,78
59547875,83
59549180,32
59549587,89
59549758,71
59550321,8
59550712,70
59551102,32
59551368,76
59551540,70
59551821,89
59551978,89
59552524,74
59552712,84
59552915,32
59556525,80
59556775,70
59557056,76
59557134,70
59557462,89
59557759,66
59557978,84
59558165,32
59558654,90
59558970,68
59559267,75
59559454,90
59559798,190
59560220,78
59560548,67
59560861,90
59561986,32
59562798,72
59562908,84
59563330,80
59563627,69
59564299,75
59564564,77
59564799,78
59564971,70
59565315,78
59565424,70
59566455,86
59566862,83
59567846,32
59568033,86
59568255,74
59568536,84
59568974,81
59569177,32
59569443,67
59569677,74
59570208,188
59570552,67
59570771,78
59571021,68
59571318,84
59571630,89
59571787,89
59572021,74
59572380,81
59573255,32
59573662,72
59573834,71
59574365,8
59574631,70
59574896,188
59575146,74
59575381,78
59575678,83
59576396,32
59577115,66
59577240,32
59577557,89
59577713,84
59578010,32
59578244,67
59578494,74
59578901,186
59579401,8
59579744,76
59580010,84
59580401,72
59580852,186
59581125,70
59581531,78
59582422,32
59582797,71
59583047,74
59583656,76
59584000,67
59584250,82
59584437,70
59584766,80
59585125,74
59585533,82
59586408,32
59588096,66
59588533,75
59588643,66
59588893,32
59589096,71
59589299,74
59589705,86
59589893,74
59590350,79
59590946,66
59592248,32
59592638,67
59592966,74
59593248,32
59593498,67
59593701,78
59593873,74
59594060,72
59594217,74
59594482,89
59594748,83
59596529,191
59596810,32
59597092,161
59597264,90
59597592,32
59601217,71
59601389,72
59601842,66
59602295,67
59602655,74
59602889,84
59603264,76
59603796,66
59604186,89
59604421,90
59604890,190
59605405,67
59605952,77
59606968,32
59607374,82
59607577,32
59607734,82
59607956,74
59608331,76
59608519,84
59608847,82
59609253,67
59609519,69
59610347,32
59610785,88
59611238,84
59611519,67
59611738,78
59612097,66
59613050,32
59613738,161
59613926,71
59614332,74
59614519,72
59614707,78
59615097,70
59615426,75
59615535,70
59616160,32
59616785,66
59616941,32
59617285,85
59617551,70
59617832,72
59617926,70
59618114,89
59618379,78
59618598,66
59618942,72
59619194,69
59619678,190
59620381,32
59620725,88
59621022,84
59621304,67
59621554,78
59622225,89
59622491,74
59622741,67
59623336,78
59623554,77
59628711,32
59629055,71
59629289,72
59629993,66
59630180,32
59630524,68
59630946,83
59632708,71
59633005,74
59633192,75
59633474,89
59633724,84
59633974,89
59634364,66
59634552,66
59635567,32
59636177,80
59636458,70
59636880,76
59636990,70
59637318,89
59637521,66
