"id","key1","key2","dtime"
5,160,86,480
5,86,83,758
5,83,32,1549
5,32,71,219
5,71,72,127
5,72,66,187
5,66,68,164
5,68,83,203
5,83,82,277
5,82,75,138
5,75,66,156
5,66,32,312
5,32,68,1325
5,68,74,163
5,74,67,172
5,67,71,214
5,71,72,130
5,72,66,177
5,66,89,232
5,89,66,195
5,66,86,171
5,86,70,165
5,70,78,109
5,78,77,195
5,77,32,1407
5,32,87,498
5,87,84,308
5,84,75,163
5,75,77,187
5,77,32,117
5,32,75,272
5,75,190,283
5,190,188,204
5,188,74,194
5,74,81,156
5,81,32,252
5,32,76,1352
5,76,84,221
5,84,90,393
5,90,78,200
5,78,84,154
5,84,75,172
5,75,77,210
5,77,89,145
5,89,74,168
5,74,67,226
5,67,78,249
5,78,66,398
5,66,32,176
5,32,82,1753
5,82,70,199
5,70,82,173
5,82,32,163
5,32,67,220
5,67,70,200
5,70,86,204
5,86,74,169
5,74,87,293
5,87,84,320
5,84,75,172
5,75,77,199
5,77,161,2509
5,161,191,78
5,191,32,390
5,32,89,5690
5,89,74,203
5,74,32,133
5,32,74,186
5,74,78,187
5,78,32,134
5,32,222,436
5,222,78,307
5,78,74,209
5,74,81,124
5,81,32,133
5,32,71,229
5,71,72,146
5,72,66,173
5,66,68,156
5,68,83,198
5,83,88,218
5,88,82,219
5,82,66,116
5,66,32,125
5,32,89,239
5,89,69,147
5,69,186,293
5,186,89,353
5,89,74,205
5,74,32,127
5,32,66,347
5,66,80,180
5,80,188,345
5,188,70,291
5,70,68,206
5,68,75,221
5,75,90,156
5,90,78,170
5,78,77,197
5,77,67,118
5,67,90,203
5,90,191,3679
5,191,32,826
5,32,160,449
5,160,84,153
5,84,67,272
5,67,75,191
5,75,66,119
5,66,32,187
5,32,71,196
5,71,74,125
5,74,67,176
5,67,78,148
5,78,70,121
5,70,68,221
5,68,66,156
5,66,78,195
5,78,77,166
5,77,32,125
5,32,67,288
5,67,84,237
5,84,188,141
5,188,84,109
5,84,32,143
5,32,87,390
5,87,84,277
5,84,75,140
5,75,77,187
