"id","key1","key2","dtime"
25,98,98,1919
25,98,98,1105
25,164,164,1
25,164,160,55
25,160,160,1
25,160,74,239
25,74,74,1
25,74,164,1151
25,164,8,472
25,8,8,1
25,8,8,767
25,8,8,160
25,8,8,152
25,8,8,1
25,8,160,744
25,160,160,1
25,160,160,498
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,33
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,33
25,160,160,33
25,160,160,1
25,160,74,8
25,74,8,856
25,8,8,1
25,8,8,135
25,8,8,1
25,8,164,167
25,164,160,80
25,160,160,192
25,160,160,1
25,160,74,143
25,74,74,1
25,74,219,1327
25,219,74,160
25,74,78,696
25,78,78,1
25,89,89,1
25,89,66,535
25,66,66,1
25,66,82,447
25,82,74,296
25,74,68,272
25,68,160,440
25,160,70,224
25,70,70,1
25,70,191,383
25,191,191,1
25,191,160,143
25,160,160,1
25,160,70,111
25,70,70,1
25,70,37,855
25,37,37,1
25,37,37,159
25,37,37,320
25,37,32,224
25,32,32,1
25,98,98,1
25,96,96,1
25,40,40,1
25,40,13,1007
25,13,13,4
25,160,160,1
25,160,90,119
25,90,90,1
25,90,161,495
25,161,161,1
25,161,191,119
25,191,191,1
25,191,32,471
25,32,32,3
25,32,67,1469
25,67,67,4
25,67,75,148
25,75,75,1
25,75,69,199
25,69,69,1
25,69,73,351
25,73,73,1
25,73,70,423
25,70,70,1
25,70,78,183
25,78,78,3
25,78,84,261
25,84,84,1
25,84,75,175
25,75,75,1
25,75,77,215
25,77,77,1
25,77,32,103
25,32,32,1
25,32,71,399
25,71,71,4
25,71,74,460
25,74,74,1
25,74,72,232
25,72,72,1
25,72,8,1238
25,8,8,1
25,8,8,159
25,8,8,1
25,8,8,135
25,8,8,1
25,8,160,399
25,160,160,1
25,160,160,498
25,160,160,3
25,160,160,30
25,160,160,1
25,160,82,459
25,82,82,1
25,82,69,176
25,69,69,1
25,69,72,262
25,72,72,1
25,72,67,359
25,67,67,1
25,67,68,175
25,68,68,1
25,68,32,655
25,32,32,1
25,32,160,287
25,160,160,1
25,160,160,498
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,160,32
25,160,160,1
25,160,71,11
25,71,71,1
25,71,74,255
25,74,74,1
25,74,72,159
25,72,72,1
25,72,78,559
25,78,78,1
25,78,70,151
25,70,75,224
25,75,75,1
25,75,70,143
25,70,70,1
25,70,161,488
25,161,161,1
25,161,191,207
25,191,191,1
25,191,32,1751
25,32,32,1
25,32,71,1479
25,71,71,1
25,71,72,215
25,72,72,1
25,72,66,191
25,66,66,1
25,66,67,663
25,67,67,3
25,67,74,197
25,74,74,1
25,74,84,207
25,84,84,1
25,84,76,1479
25,76,76,1
25,76,66,439
25,66,66,3
25,66,89,245
25,89,89,1
25,89,90,527
25,90,90,4
25,90,190,476
25,190,190,1
25,190,67,687
25,67,67,3
25,67,77,213
25,77,77,1
25,77,32,623
