"id","key1","key2","dtime"
36,162,162,1
36,162,162,1
36,162,162,523
36,162,162,1
36,162,162,1
36,162,162,35
36,162,162,1
36,162,162,1
36,162,162,35
36,162,162,1
36,162,162,1
36,162,162,35
36,162,162,1
36,162,162,1
36,162,162,35
36,162,162,2
36,162,162,1
36,162,162,35
36,162,162,1
36,162,162,1
36,162,162,35
36,162,162,1
36,162,162,1
36,162,162,35
36,162,162,1
36,162,162,36
36,162,162,2
36,162,162,1
36,162,162,34
36,162,162,1
36,162,162,37
36,162,162,37
36,162,162,1
36,162,162,1
36,162,162,35
36,162,162,2
36,162,162,36
36,162,162,1
36,162,162,1
36,162,162,35
36,162,162,1
36,162,162,38
36,162,162,1
36,162,162,34
36,162,162,1
36,160,160,1
36,160,160,1
36,160,160,1
36,160,70,321
36,70,70,1
36,70,70,1
36,70,70,1
36,70,69,320
36,69,69,1
36,69,69,1
36,69,69,1
36,69,68,1421
36,68,68,1
36,68,68,1
36,68,68,2
36,68,89,493
36,89,89,1
36,89,89,1
36,89,89,1
36,89,65,202
36,65,65,2
36,65,65,1
36,65,75,1430
36,75,75,1
36,75,75,1
36,75,75,1
36,75,79,782
36,79,79,1
36,79,79,1
36,79,79,1
36,79,86,798
36,86,86,1
36,86,86,2
36,86,86,1
36,86,65,155
36,65,65,1
36,65,65,1
36,65,65,1
36,65,32,163
36,32,32,2
36,32,32,1
36,32,32,1
36,32,160,272
36,160,160,1
36,160,160,1
36,160,160,1
36,160,65,332
36,65,65,1
36,65,65,1
36,65,65,1
36,65,78,912
36,78,78,1
36,78,78,1
36,78,78,1
36,78,65,169
36,65,65,1
36,65,65,1
36,65,65,1
36,65,83,1268
36,83,83,1
36,83,83,1
36,83,83,1
36,83,84,651
36,84,84,2
36,84,84,1
36,84,65,206
36,65,65,1
36,65,65,1
36,65,65,1
36,65,83,312
36,83,83,2
36,83,83,1
36,83,83,1
36,83,73,461
36,73,73,1
36,73,73,1
36,73,73,1
36,73,89,990
36,89,89,1
36,89,89,1
36,89,89,1
36,89,65,124
36,65,65,1
36,65,65,1
36,65,65,1
36,65,32,246
36,32,32,2
36,32,32,1
36,32,32,1
36,32,160,215
36,160,160,2
36,160,160,1
36,160,160,1
36,160,65,161
36,65,65,1
36,65,65,2
36,65,65,1
36,65,76,431
36,76,76,2
36,76,76,1
36,76,76,1
36,76,69,256
36,69,69,2
36,69,69,1
36,69,69,1
36,69,75,1699
36,75,75,2
36,75,75,1
36,75,75,1
36,75,8,1147
36,8,8,1
36,8,8,1
36,8,67,385
36,67,67,2
36,67,67,1
36,67,67,1
36,67,8,566
36,8,8,1
36,8,8,1
36,8,75,554
36,75,75,1
36,75,83,405
36,83,83,1
36,83,83,2
36,83,83,1
36,83,65,198
36,65,65,1
36,65,65,2
36,65,65,1
36,65,78,323
36,78,78,2
36,78,78,2
36,78,78,1
36,78,68,472
36,68,68,1
36,68,68,1
36,68,68,1
36,68,82,465
36,82,82,1
36,82,82,1
36,82,82,1
36,82,79,252
36,79,79,1
36,79,86,972
36,86,86,1
36,86,86,1
36,86,86,1
36,86,78,584
36,78,78,1
36,78,78,1
36,78,78,1
36,78,65,119
36,65,65,2
36,65,65,1
36,65,65,1
36,162,162,1
36,162,162,1
36,162,162,1
36,162,90,269
36,90,90,1
36,90,90,2
36,90,90,1
36,160,160,4
36,160,160,2
36,160,160,1
36,160,90,99
36,90,90,1
36,90,90,1
36,90,90,1
36,90,8,829
36,8,8,1
36,8,8,174
36,8,8,1
36,8,8,1
36,8,8,1
36,8,8,266
36,8,8,1
36,8,8,1
36,8,8,1
36,8,160,713
36,160,160,1
36,160,160,1
36,160,160,1
36,160,164,7
36,164,164,1
36,164,164,1
36,164,164,1
36,164,160,454
36,160,160,1
36,160,90,277
36,90,90,1
36,90,90,1
36,90,90,1
36,160,160,1
36,160,160,1
36,160,160,1
36,160,90,204
36,90,90,1
36,90,90,1
36,90,90,1
36,160,160,1
36,160,160,1
36,160,90,254
36,90,90,1
36,90,90,1
36,90,90,1
36,90,32,933
36,32,32,1
36,32,32,1
36,32,32,1
36,32,8,445
36,8,8,1
36,8,160,434
36,160,160,1
36,160,160,1
36,160,160,525
36,160,160,1
36,160,160,1
36,160,160,35
36,160,160,1
36,160,160,36
36,160,160,1
36,160,160,37
36,160,160,1
36,160,160,37
36,160,160,1
36,160,160,1
36,160,160,35
36,160,160,1
36,160,160,1
36,160,160,1
36,160,160,35
36,160,160,1
36,160,160,1
36,160,160,1
36,160,160,34
36,160,160,1
36,160,160,1
36,160,160,1
36,160,160,34
36,160,160,1
36,160,160,1
36,160,160,1
36,160,160,35
36,160,160,1
36,160,160,1
36,160,160,1
36,160,191,2
36,191,191,1
36,191,191,1
36,191,32,469
36,32,32,1
36,32,32,2
36,32,32,1
36,32,67,509
36,67,67,1
36,67,67,1
36,67,67,1
36,67,75,197
36,75,75,1
36,75,75,1
36,75,75,1
36,75,69,114
36,69,69,1
36,69,73,116
36,73,73,1
36,73,73,1
36,73,73,1
36,73,70,95
36,70,70,1
36,70,70,1
