"id","key1","key2","dtime"
30,160,66,305
30,66,8,1064
30,8,8,160
30,8,160,64
30,160,164,144
30,164,160,224
30,160,66,135
30,66,79,473
30,79,79,144
30,79,77,256
30,77,160,208
30,160,189,432
30,189,8,1687
30,8,160,584
30,160,160,500
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,189,6
30,189,8,936
30,8,189,1488
30,189,160,560
30,160,160,500
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,160,33
30,160,66,4
30,66,79,496
30,79,79,152
30,79,77,232
30,160,90,389
30,90,32,648
30,32,160,377
30,160,160,499
30,160,160,33
30,160,67,179
30,67,75,152
30,75,69,304
30,69,73,392
30,73,70,207
30,70,78,265
30,78,84,576
30,84,75,280
30,75,77,240
30,77,32,160
30,32,82,1992
30,82,69,208
30,69,72,176
30,72,67,184
30,67,70,224
30,70,160,383
30,160,32,361
30,32,160,216
30,160,160,500
30,160,160,33
30,160,160,33
30,160,160,33
30,160,71,17
30,71,74,231
30,74,72,144
30,72,78,225
30,78,70,1224
30,70,75,247
30,75,70,193
30,70,32,240
30,32,8,1303
30,8,161,833
30,161,191,160
30,191,32,279
30,32,71,1233
30,71,72,169
30,72,66,232
30,66,67,256
30,67,74,151
30,74,84,400
30,84,76,1584
30,76,66,321
30,66,89,263
30,89,90,408
30,90,190,1248
30,190,67,312
30,67,90,160
30,90,32,607
30,32,82,585
30,82,32,184
30,32,82,360
30,82,74,224
30,74,72,224
30,72,74,168
30,74,85,200
30,85,82,384
30,82,8,1264
30,8,84,328
30,84,32,280
30,32,67,1784
30,67,75,496
30,75,69,271
30,69,73,409
30,73,70,239
30,70,84,704
30,84,75,536
30,75,8,697
30,8,8,319
30,8,78,689
30,78,84,287
30,84,75,241
30,75,84,224
30,84,81,296
30,81,32,304
30,32,8,960
30,8,161,361
30,161,161,499
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,32
30,161,161,33
30,161,161,34
30,161,161,33
30,161,161,33
30,161,161,32
30,161,161,34
30,161,161,94
30,161,161,2
30,161,161,3
30,161,161,33
30,161,161,32
30,161,161,34
30,161,161,33
30,161,161,32
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,161,33
30,161,191,10
30,191,32,425
30,32,67,1072
30,67,74,264
30,74,85,232
30,85,75,375
30,75,70,233
30,70,67,304
30,67,89,231
30,89,83,512
30,83,219,305
30,219,32,304
30,32,67,1192
30,67,32,312
30,32,82,320
30,82,74,208
30,74,76,456
30,76,84,232
30,84,82,240
30,82,67,256
30,67,74,216
30,74,86,175
30,86,32,240
30,32,88,313
30,88,84,887
30,84,67,272
30,67,78,176
30,78,66,209
30,66,32,216
30,32,66,239
30,66,32,273
30,32,85,952
30,85,72,224
30,72,8,1055
30,8,70,345
30,70,72,488
30,72,70,345
30,70,89,264
30,89,78,280
30,78,66,192
30,66,72,191
30,72,69,448
30,69,190,1048
30,190,161,992
30,161,191,200
30,191,32,520
30,88,78,240
30,78,74,192
30,74,32,216
30,32,90,1544
30,90,32,240
30,32,67,304
30,67,70,208
30,70,86,248
30,86,32,344
30,32,68,808
30,68,83,240
30,83,71,352
30,71,74,248
30,74,75,191
30,75,89,352
30,89,90,281
30,190,32,320
30,32,222,825
30,222,78,767
30,78,74,200
30,74,32,233
30,32,80,617
30,80,70,319
30,70,75,232
30,75,8,785
30,8,76,384
30,76,70,199
30,70,89,177
30,89,66,287
30,66,84,208
30,84,161,840
30,161,191,208
30,191,32,664
30,32,188,840
30,188,84,368
30,84,80,727
30,80,32,233
30,32,71,287
30,71,74,201
30,74,86,400
30,86,74,224
30,74,79,512
30,79,66,679
30,66,32,1081
30,32,66,672
30,66,32,176
30,32,71,272
30,71,74,184
30,74,76,488
30,76,67,264
30,67,82,288
30,82,70,263
30,70,80,281
30,80,74,336
30,74,82,296
30,82,32,1272
30,32,66,1063
30,66,80,593
30,80,68,295
30,68,89,265
30,89,84,216
30,84,32,329
30,32,66,1032
30,66,32,184
30,32,188,839
30,188,70,352
30,70,75,424
30,75,75,184
30,75,32,248
30,32,80,944
30,80,70,272
30,70,32,272
30,32,76,200
30,76,70,456
30,70,70,224
30,70,89,240
30,89,8,960
30,8,8,184
30,8,89,855
30,89,89,192
30,89,83,232
30,83,81,289
30,81,32,312
30,32,78,1232
30,78,84,232
30,84,67,272
30,67,78,240
30,78,32,327
30,32,71,681
30,71,74,152
30,74,82,247
30,82,70,225
30,70,80,360
30,80,83,256
30,83,68,264
30,68,70,232
30,70,84,192
30,84,78,272
30,78,32,272
30,66,86,216
30,86,84,296
30,84,89,335
30,89,89,233
30,89,74,337
30,74,32,616
30,32,86,760
30,86,74,216
30,74,84,359
30,84,32,288
30,32,80,1944
30,80,89,432
30,89,70,200
30,70,89,176
30,89,66,304
30,66,84,184
30,84,32,1912
30,32,71,952
30,71,72,192
30,72,84,240
30,84,76,480
30,76,86,320
30,86,84,272
30,84,78,191
30,78,70,241
30,70,111,1112
30,111,78,1792
30,78,84,303
30,84,86,361
30,86,83,528
30,83,191,464
30,191,13,752
30,160,86,240
30,86,74,184
30,74,66,656
30,66,32,240
30,32,74,1440
30,74,78,224
30,78,68,184
30,68,84,240
30,84,78,192
30,78,83,464
30,83,32,216
30,32,89,1416
30,89,70,224
30,70,32,152
30,32,76,504
30,76,70,616
30,70,89,248
30,89,89,160
30,89,74,199
30,74,84,329
30,84,32,1144
30,32,80,792
30,80,70,192
30,70,76,168
30,76,70,232
30,70,89,183
30,89,66,249
30,66,84,120
30,84,32,183
30,32,90,1224
30,90,68,449
30,68,75,352
30,75,90,200
30,90,190,1993
30,190,78,399
30,78,67,256
30,67,90,216
30,90,32,345
30,32,72,968
30,72,84,344
30,84,80,383
30,80,69,624
30,69,75,248
30,75,77,432
30,77,78,392
30,78,68,280
30,68,78,225
30,78,68,671
30,68,187,456
30,187,187,240
30,187,8,176
30,8,8,183
30,8,8,177
30,8,8,152
30,8,8,152
30,8,70,888
30,70,78,376
30,78,70,560
30,70,68,296
30,68,66,200
30,66,32,184
30,32,8,992
30,8,8,192
30,8,8,176
30,8,86,296
30,86,66,296
30,66,32,192
30,32,86,1656
30,86,74,184
30,74,84,264
30,84,81,240
30,81,32,232
30,32,67,984
30,67,74,224
30,74,188,368
30,188,67,616
30,67,78,496
30,78,68,217
30,68,84,279
30,84,89,233
30,89,89,159
30,89,74,201
30,74,65,239
30,65,32,328
30,32,8,384
30,8,8,208
30,8,81,272
30,81,32,160
30,32,72,1456
30,72,70,216
30,70,188,496
30,188,74,216
30,74,78,224
30,78,83,208
30,83,32,239
30,32,66,841
30,66,32,248
30,32,89,296
30,89,84,159
30,84,32,185
30,32,67,544
30,67,74,240
30,74,76,503
30,76,84,192
30,84,72,200
30,72,186,505
30,186,66,232
30,66,78,160
30,78,32,176
30,8,8,360
30,8,8,207
30,8,70,185
30,70,32,351
30,32,8,849
30,8,78,519
30,78,32,529
30,32,71,1143
30,71,74,200
30,74,76,465
30,76,67,208
30,67,82,265
30,82,70,216
30,70,80,191
30,80,74,313
30,74,82,151
30,82,32,216
30,32,66,1960
30,66,75,232
30,75,66,224
30,66,32,256
30,32,71,264
30,71,74,185
30,74,86,175
30,86,74,152
30,74,79,680
30,79,66,184
30,66,32,536
30,32,67,648
30,67,74,480
30,74,32,272
30,32,67,216
30,67,78,208
30,78,74,232
30,74,72,191
30,72,74,201
30,74,89,192
30,89,83,896
30,83,191,1808
30,191,32,208
30,32,160,264
30,160,90,303
30,90,32,352
30,32,71,233
30,71,72,191
30,72,66,305
30,66,67,1088
30,67,74,328
30,74,84,288
30,84,76,1856
30,76,66,361
30,66,89,288
30,89,90,560
30,90,190,1120
30,190,67,312
30,67,77,207
30,77,32,353
30,32,82,1191
30,82,32,216
30,32,82,224
30,82,74,664
30,74,76,785
30,76,84,238
30,84,82,249
30,82,67,279
30,67,69,393
30,69,32,696
30,32,88,880
30,88,84,600
30,84,67,352
30,67,78,256
30,78,66,256
30,66,32,239
30,32,160,400
30,160,71,385
30,71,74,248
30,74,72,296
30,72,78,208
30,78,70,359
30,70,75,217
30,75,70,295
30,70,32,313
30,32,66,720
30,66,32,288
30,32,85,952
30,85,70,287
30,70,72,280
30,72,70,233
30,70,89,248
30,89,78,568
30,78,66,561
30,66,72,784
30,72,69,376
30,69,190,351
30,190,32,296
30,32,88,985
30,88,84,391
30,84,67,320
30,67,78,192
30,78,89,288
30,89,74,184
30,74,67,192
30,67,78,184
30,78,77,184
30,77,32,176
30,32,71,1648
30,71,72,160
30,72,66,200
30,66,32,176
30,32,68,248
30,68,83,224
30,83,71,304
30,71,74,192
30,74,75,184
30,75,89,320
30,89,84,280
30,84,89,368
30,89,66,439
30,66,66,201
30,66,32,288
