"id","key1","key2","dtime"
32,160,90,203
32,90,161,842
32,161,191,109
32,191,32,187
32,32,67,593
32,67,75,265
32,75,69,422
32,69,73,296
32,73,70,312
32,70,78,234
32,78,84,265
32,84,75,265
32,75,77,234
32,77,32,640
32,32,82,686
32,82,69,500
32,69,72,468
32,72,67,608
32,67,70,203
32,70,32,515
32,32,161,296
32,161,71,172
32,71,74,483
32,74,72,328
32,72,78,281
32,78,70,312
32,70,75,249
32,75,70,827
32,70,161,1076
32,161,191,172
32,191,32,468
32,32,71,1061
32,71,72,234
32,72,66,249
32,66,67,359
32,67,74,219
32,74,84,249
32,84,76,297
32,76,66,421
32,66,89,390
32,89,90,312
32,90,190,437
32,190,67,468
32,67,77,561
32,77,32,421
32,32,82,687
32,82,32,218
32,32,82,203
32,82,74,250
32,74,85,218
32,85,74,172
32,74,72,234
32,72,78,234
32,78,84,280
32,84,32,219
32,32,67,421
32,67,75,452
32,75,69,312
32,69,73,359
32,73,70,312
32,70,78,234
32,78,84,265
32,84,75,281
32,75,84,250
32,84,81,483
32,81,161,1108
32,161,191,172
32,191,32,218
32,32,67,437
32,67,74,249
32,74,85,188
32,85,75,265
32,75,70,249
32,70,67,234
32,67,89,234
32,89,83,266
32,83,219,483
32,219,32,515
32,32,67,655
32,67,32,265
32,32,82,468
32,82,74,234
32,74,76,453
32,76,84,234
32,84,82,405
32,82,67,328
32,67,74,374
32,74,86,234
32,86,32,250
32,32,88,234
32,88,84,390
32,84,67,312
32,67,78,281
32,78,66,296
32,66,32,655
32,32,86,500
32,86,8,842
32,8,66,187
32,66,32,390
32,32,85,702
32,85,70,422
32,70,72,187
32,72,70,187
32,70,89,343
32,89,78,250
32,78,66,203
32,66,72,187
32,72,69,281
32,69,190,436
32,190,161,515
32,161,191,219
32,191,32,499
32,32,88,624
32,88,78,249
32,78,74,172
32,74,32,218
32,32,90,983
32,90,32,328
32,32,67,249
32,67,70,281
32,70,86,250
32,86,32,265
32,32,68,811
32,68,83,281
32,83,71,640
32,71,74,358
32,74,75,765
32,75,89,468
32,89,90,405
32,90,190,390
32,190,32,422
32,32,222,608
32,222,78,374
32,78,74,188
32,74,32,202
32,32,80,297
32,80,70,281
32,70,76,234
32,76,70,156
32,70,89,639
32,89,66,297
32,66,84,546
32,161,191,156
32,191,32,250
32,32,188,281
32,188,84,265
32,84,80,296
32,80,32,250
32,32,71,281
32,71,74,202
32,74,86,312
32,86,74,266
32,74,79,514
32,79,66,406
32,66,32,780
32,32,66,390
32,66,32,250
32,32,71,343
32,71,74,234
32,74,76,343
32,76,67,312
32,67,82,296
32,82,70,203
32,70,80,265
32,80,74,468
32,74,82,921
32,82,32,733
32,32,66,515
32,66,80,374
32,80,68,343
32,68,89,375
32,89,84,265
32,84,32,780
32,32,66,343
32,66,32,250
32,32,188,374
32,188,70,250
32,70,75,390
32,75,75,156
32,75,32,421
32,32,80,764
32,80,70,281
32,70,32,281
32,32,76,359
32,76,70,234
32,70,89,390
32,89,89,171
32,89,83,234
32,83,81,328
32,81,32,359
32,32,78,593
32,78,84,265
32,84,67,390
32,67,78,296
32,78,32,484
32,32,71,1217
32,71,74,249
32,74,82,562
32,82,70,234
32,70,80,265
32,80,83,343
32,83,68,453
32,68,70,265
32,70,84,655
32,84,78,250
32,78,32,374
