"id","key1","key2","dtime"
16,160,160,524
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,34
16,160,65,759
16,65,83,13
16,83,8,561
16,8,8,167
16,8,8,160
16,8,160,615
16,160,160,524
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,33
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,34
16,160,160,35
16,160,160,34
16,160,66,21
16,66,68,417
16,68,70,192
16,70,89,446
16,89,74,277
16,74,68,132
16,68,32,250
16,32,160,73
16,160,89,192
16,89,66,203
16,66,82,236
16,82,66,337
16,66,70,392
16,70,78,24
16,78,8,371
16,8,8,150
16,8,78,315
16,78,70,122
16,70,32,178
16,32,160,88
16,160,70,184
16,70,89,149
16,89,76,493
16,76,72,268
16,72,84,117
16,84,84,954
16,84,68,193
16,68,66,273
16,66,88,312
16,13,160,141
16,160,90,260
16,90,160,695
16,160,191,347
16,191,32,467
16,32,67,226
16,67,69,259
16,69,75,34
16,75,8,428
16,8,8,162
16,8,75,243
16,75,69,116
16,69,73,126
16,73,70,184
16,70,78,232
16,78,84,194
16,84,75,162
16,75,77,195
16,77,32,115
16,32,82,210
16,82,69,156
16,69,72,371
16,72,67,186
16,67,70,249
16,70,32,158
16,32,160,84
16,160,71,198
16,71,74,212
16,74,72,176
16,72,78,176
16,78,70,78
16,70,75,164
16,75,70,100
16,70,160,407
16,160,191,110
16,191,32,137
16,32,71,254
16,71,72,92
16,72,66,141
16,66,67,203
16,67,74,151
16,74,84,133
16,84,76,185
16,76,66,301
16,66,89,182
16,89,90,301
16,90,190,250
16,190,67,176
16,67,77,152
16,77,32,130
16,32,82,125
16,82,32,168
16,32,82,125
16,82,74,187
16,74,85,189
16,85,74,162
16,74,72,174
16,72,78,227
16,78,84,172
16,84,32,281
16,32,67,204
16,67,75,172
16,75,69,142
16,69,73,157
16,73,70,203
16,70,78,202
16,78,84,141
16,84,75,140
16,75,84,110
16,84,81,236
16,81,160,249
16,160,191,163
16,191,32,116
16,32,88,234
16,88,8,411
16,8,67,99
16,67,74,137
16,74,85,203
16,85,75,203
16,75,70,95
16,70,67,335
16,67,89,258
16,89,83,234
16,83,219,205
16,219,32,140
16,32,67,143
16,67,32,158
16,32,82,232
16,82,74,156
16,74,76,295
16,76,84,159
16,84,82,185
16,82,67,252
16,67,74,188
16,74,86,157
16,86,32,172
16,32,88,157
16,88,84,219
16,84,67,218
16,67,78,168
16,78,66,99
16,66,32,140
16,32,66,157
16,66,32,155
16,32,85,96
16,85,70,188
16,70,72,109
16,72,70,125
16,70,89,140
16,89,78,208
16,78,66,78
16,66,72,260
16,72,69,305
16,69,190,183
16,190,160,561
16,160,191,187
16,191,32,222
16,32,88,562
16,88,78,172
16,78,74,190
16,160,189,203
16,189,189,545
16,189,189,34
16,189,189,31
16,189,189,32
16,189,189,31
16,189,189,47
16,189,189,31
16,189,189,31
16,189,189,32
16,189,189,46
16,189,189,35
16,189,189,35
16,189,189,32
16,189,189,31
16,189,32,1979
16,32,90,282
16,90,32,172
16,32,67,454
16,67,70,192
16,70,86,167
16,86,32,157
16,32,68,191
16,68,83,292
16,83,71,375
16,71,74,224
16,74,75,184
16,75,89,375
16,89,90,546
16,90,190,236
16,190,32,406
16,32,222,428
16,222,78,354
16,78,74,219
16,74,32,125
16,32,80,391
16,80,70,172
16,70,76,141
16,76,70,280
16,70,89,438
16,89,66,501
16,66,84,219
16,84,160,438
16,160,160,521
16,160,191,31
16,191,32,125
16,32,188,183
16,188,84,156
16,84,79,172
16,79,32,288
16,32,8,279
16,8,8,122
16,8,80,219
16,80,32,135
16,32,86,197
16,86,8,434
16,8,71,125
16,71,74,141
16,74,86,162
16,86,74,134
16,74,79,390
16,79,66,399
16,66,32,259
16,32,66,190
16,66,32,124
16,32,71,169
16,71,74,79
16,74,76,295
16,76,67,111
16,67,70,380
16,70,8,341
16,8,82,99
16,82,70,175
16,70,80,125
16,80,74,368
16,74,82,332
16,82,32,182
16,32,66,455
16,66,80,140
16,80,68,125
16,68,89,345
16,89,84,172
16,84,32,140
16,32,66,186
16,66,32,110
16,32,188,161
16,188,70,122
16,70,75,477
16,75,75,164
16,75,32,299
16,32,80,441
16,80,70,244
16,70,32,171
16,32,76,283
16,76,70,258
16,70,89,258
16,89,89,157
16,89,83,93
16,83,81,203
16,81,32,172
16,32,84,361
16,84,8,433
16,8,78,240
16,78,84,74
16,84,67,253
16,67,78,235
16,78,32,78
16,32,71,154
16,71,74,96
16,74,82,141
16,82,70,187
16,70,80,251
16,80,83,172
16,83,68,219
16,68,70,287
16,70,84,178
16,84,78,208
16,78,32,112
16,32,66,198
16,66,86,174
16,86,84,203
16,84,89,188
16,89,89,157
16,89,74,203
16,74,32,94
16,32,86,140
16,86,74,160
16,74,84,94
16,84,32,169
16,32,80,234
16,80,89,283
16,89,70,140
16,70,89,188
16,89,66,156
16,66,84,194
16,84,32,141
16,32,71,148
16,71,72,109
16,72,84,113
16,84,76,210
16,76,86,518
16,86,84,208
16,84,78,156
16,78,70,797
16,70,111,1142
16,111,78,766
16,78,84,94
16,84,86,250
16,86,83,204
16,83,191,232
16,191,13,854
16,13,160,113
16,160,86,534
16,86,74,315
16,74,66,165
16,66,86,287
16,86,8,585
16,8,8,125
16,8,8,507
16,8,8,249
16,8,13,629
16,13,160,172
16,160,160,522
16,160,160,31
16,160,160,31
16,160,160,31
16,160,160,47
16,160,160,34
16,160,67,28
16,67,67,86
16,67,8,633
16,8,8,156
16,8,160,129
16,160,86,462
16,86,74,430
16,74,66,411
16,66,32,187
16,32,74,179
16,74,78,203
16,78,68,125
16,68,84,154
16,84,78,127
16,78,83,199
16,83,32,160
16,32,89,140
16,89,70,79
16,70,32,162
16,32,76,90
16,76,70,206
16,70,89,179
16,89,89,164
16,89,74,197
16,74,84,78
16,84,32,167
16,32,80,230
16,80,70,171
16,70,76,131
16,76,70,111
16,70,89,291
16,89,66,124
16,66,84,172
16,84,32,140
16,32,68,488
16,68,8,435
16,8,90,342
16,90,68,225
16,68,75,167
16,75,90,155
16,90,190,297
16,190,78,526
16,78,67,137
16,67,90,230
16,90,32,165
16,32,72,1239
16,72,84,210
16,84,80,168
16,80,69,250
16,69,75,145
16,75,77,232
16,77,78,190
16,78,70,168
16,70,78,141
16,70,86,612
16,86,66,1390
16,66,32,140
16,32,86,176
16,86,74,184
16,74,84,139
16,84,81,215
16,81,32,161
16,32,67,156
16,67,74,117
16,74,188,227
16,188,67,109
16,67,78,156
16,78,68,141
16,68,84,465
16,84,89,211
16,89,89,140
16,89,74,201
16,74,81,131
16,81,32,109
16,32,72,141
16,72,70,65
16,70,188,539
16,188,74,247
16,74,78,172
16,78,83,145
16,83,32,188
16,32,66,208
16,66,32,102
16,32,89,254
16,89,84,109
16,84,32,140
16,32,67,156
16,67,74,109
16,74,186,250
16,186,84,125
16,84,8,453
16,8,8,125
16,8,76,282
16,75,8,501
16,8,84,338
16,84,72,254
16,72,186,395
16,186,70,138
16,70,78,356
16,78,32,161
16,32,71,436
16,71,74,94
16,74,76,244
16,76,67,165
16,67,82,218
16,82,70,141
16,70,80,112
16,80,74,340
16,74,82,155
16,82,32,212
16,32,66,635
16,66,75,263
16,75,66,188
16,66,32,235
16,32,71,320
16,71,74,148
16,74,86,232
16,86,74,198
16,74,79,545
16,79,78,918
16,78,32,143
16,32,67,154
16,67,74,155
16,74,32,581
16,32,67,142
16,67,78,109
16,78,74,190
16,74,72,194
16,72,74,194
16,74,89,243
16,89,83,164
16,83,191,447
16,191,32,132
16,32,160,125
16,160,90,230
16,90,32,162
16,32,71,174
16,71,72,86
16,72,74,191
16,74,66,58
16,66,67,188
16,67,74,140
16,74,84,194
16,84,76,213
16,76,66,225
16,66,89,791
16,89,90,492
16,90,190,193
16,190,67,306
16,67,77,178
16,77,32,262
16,32,82,260
16,82,32,120
16,32,82,141
16,82,74,225
16,74,76,239
16,76,84,156
16,84,82,184
16,82,67,291
16,67,69,228
16,69,32,110
16,32,88,160
16,88,84,230
16,84,67,226
16,67,78,141
16,78,66,135
16,66,32,140
16,32,160,183
16,160,71,224
16,71,74,235
16,74,72,207
16,72,78,168
16,78,70,94
16,70,75,156
16,75,70,109
16,70,32,171
16,32,66,148
16,66,32,149
16,32,85,96
16,85,70,172
16,70,72,281
16,72,70,214
16,70,89,141
16,89,78,240
16,78,66,78
16,66,72,189
16,72,69,185
16,69,190,180
16,190,32,156
16,32,88,335
16,88,84,271
16,84,67,205
16,67,78,125
16,78,89,198
16,89,74,173
16,74,67,111
16,67,78,131
16,78,77,165
16,77,32,98
16,32,71,140
16,71,72,110
16,72,66,136
16,66,32,139
16,32,68,129
16,68,83,216
16,83,71,212
16,71,74,187
16,74,75,198
16,75,89,221
16,89,84,110
16,84,84,170
16,84,8,458
16,8,89,261
16,89,66,141
16,66,66,157
16,66,32,219
16,32,79,265
16,79,79,78
16,79,8,437
16,8,8,222
16,8,80,290
16,80,70,223
16,70,75,203
16,75,70,238
16,70,89,648
16,89,66,109
16,66,81,213
16,81,32,172
16,32,76,195
16,76,70,197
16,70,89,228
16,89,89,161
16,89,74,218
16,74,85,231
16,85,74,154
16,74,32,107
16,32,82,172
16,82,69,243
16,69,72,157
16,72,67,203
16,67,70,580
16,70,191,421
16,191,13,450
16,13,13,357
16,13,160,140
16,160,68,195
16,68,83,345
16,83,71,360
16,71,74,265
16,74,75,250
16,75,89,1003
16,89,90,144
16,90,90,199
16,90,32,473
16,32,75,171
16,75,75,131
16,75,8,568
16,8,75,394
16,75,8,612
16,8,8,139
16,8,76,288
16,76,70,478
16,70,89,246
16,89,89,145
16,89,74,239
16,74,84,136
16,84,32,187
16,32,80,94
16,80,70,631
16,70,76,185
16,76,70,151
16,70,89,282
16,89,66,150
16,66,84,180
16,84,160,363
16,160,160,519
16,160,191,31
16,191,32,257
16,32,90,179
16,90,32,140
16,32,70,237
16,70,73,60
16,73,8,349
16,8,8,136
16,8,85,269
16,85,70,125
16,70,72,152
16,72,70,128
16,70,89,125
16,89,66,249
16,66,78,165
16,78,8,491
16,8,8,159
16,8,78,357
16,78,66,141
16,66,72,187
16,72,69,174
16,69,190,241
16,190,160,271
16,160,161,394
16,161,191,576
16,191,88,502
16,88,8,535
16,8,32,106
16,32,88,154
16,88,78,95
16,78,74,203
16,74,32,110
16,32,72,156
16,72,84,156
16,84,80,148
16,80,69,217
16,69,75,115
16,75,77,219
16,77,78,178
16,78,70,140
16,70,78,172
16,78,83,218
16,83,32,172
16,32,68,273
16,68,83,172
16,83,71,188
16,71,74,134
16,74,75,157
16,75,89,201
16,89,84,112
16,84,89,171
16,89,66,109
16,66,90,266
16,90,32,141
16,32,88,193
16,88,8,395
16,8,90,125
16,90,68,349
16,68,75,171
16,75,90,344
16,90,191,361
16,191,8,906
16,8,190,284
16,190,78,374
16,78,67,175
16,67,90,187
16,90,32,124
16,32,71,156
16,71,75,245
16,75,74,194
16,74,67,125
16,67,8,328
16,8,76,234
16,76,74,282
16,74,86,376
16,86,32,273
16,32,86,369
16,86,74,141
16,74,84,163
16,84,81,241
16,81,32,140
16,32,72,172
16,72,70,112
16,70,188,172
16,188,74,224
16,74,78,167
16,78,83,78
16,83,32,141
16,32,66,345
16,66,32,125
16,32,89,136
